122.167.143.157	554 5.5.1 Error: no valid recipients
89.99.101.20	554 5.5.1 Error: no valid recipients
14.188.167.83	554 5.5.1 Error: no valid recipients
144.217.211.218	535 5.7.0 Error: authentication failed: authentication failure 504 5.5.2 <WIN-JU3OBC2KMV3>: Helo command rejected: need fully-qualified
117.218.102.245	450 4.1.8 <Turner6116@envergure-publicite.fr>: Sender address rejected: 554 5.5.1 Error: no valid recipients
67.205.192.55	504 5.5.2 <Wireless_Broadband_Router>: Helo command rejected: need 554 5.5.1 Error: no valid recipients
61.189.63.122	554 5.5.1 Error: no valid recipients
189.205.215.222	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
182.71.16.150	450 4.1.8 <Hartman46578@greencompany72.ru>: Sender address rejected: 554 5.5.1 Error: no valid recipients
2.183.18.79	554 5.5.1 Error: no valid recipients
101.30.33.149	UNKNOW
45.118.9.174	554 5.5.1 Error: no valid recipients
88.86.8.109	554 5.5.1 Error: no valid recipients
177.21.89.240	554 5.5.1 Error: no valid recipients
123.57.4.139	554 5.5.1 Error: no valid recipients
111.176.74.55	UNKNOW
189.5.182.81	504 5.5.2 <USUARIO-PC>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
213.153.174.66	504 5.5.2 <pc-Bilgisayar>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
222.128.0.64	554 5.5.1 Error: no valid recipients
189.202.84.35	554 5.5.1 Error: no valid recipients
114.130.145.91	554 5.5.1 Error: no valid recipients
182.65.85.191	554 5.5.1 Error: no valid recipients
182.185.46.35	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <zhaopin@asdqweq.qyt.zfk.813zy.com>: Sender address rejected:
160.202.50.242	554 5.5.1 Error: no valid recipients
187.163.181.43	554 5.5.1 Error: no valid recipients
181.49.94.49	554 5.5.1 Error: no valid recipients
47.53.190.106	554 5.5.1 Error: no valid recipients
103.59.155.134	504 5.5.2 <NSS51>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
201.148.126.174	554 5.5.1 Error: no valid recipients
184.7.127.40	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <zhaopin@asdqweq.qyt.zfk.813zy.com>: Sender address rejected:
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
106.201.159.171	554 5.5.1 Error: no valid recipients
81.45.65.201	554 5.5.1 Error: no valid recipients
39.40.67.116	554 5.5.1 Error: no valid recipients
201.222.253.75	554 5.5.1 Error: no valid recipients
171.232.59.156	554 5.5.1 Error: no valid recipients
41.222.180.98	554 5.5.1 Error: no valid recipients
103.62.155.62	554 5.5.1 Error: no valid recipients
27.4.105.177	554 5.5.1 Error: no valid recipients
187.13.7.1	554 5.5.1 Error: no valid recipients
201.141.169.195	554 5.5.1 Error: no valid recipients
37.182.105.133	554 5.5.1 Error: no valid recipients
222.175.216.199	UNKNOW
115.77.96.97	450 4.1.8 <Chen278@adsl.viettel.vn>: Sender address rejected: Domain not 554 5.5.1 Error: no valid recipients
103.252.227.157	554 5.5.1 Error: no valid recipients
115.249.142.89	554 5.5.1 Error: no valid recipients
187.187.197.113	UNKNOW
72.52.251.92	450 4.1.8 <update@postmaster.com>: Sender address rejected: Domain not 554 5.5.1 Error: no valid recipients
117.198.62.19	554 5.5.1 Error: no valid recipients
74.125.82.181	554 5.5.1 Error: no valid recipients
209.85.216.173	554 5.5.1 Error: no valid recipients
117.201.5.24	554 5.5.1 Error: no valid recipients
181.63.53.184	554 5.5.1 Error: no valid recipients
144.217.211.217	535 5.7.0 Error: authentication failed: authentication failure 504 5.5.2 <WIN-G8JI2EVME2T>: Helo command rejected: need fully-qualified
113.78.253.230	UNKNOW
89.122.207.137	554 5.5.1 Error: no valid recipients
117.7.152.110	504 5.5.2 <ttc-PC>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
212.34.12.225	554 5.5.1 Error: no valid recipients
103.19.253.150	554 5.5.1 Error: no valid recipients
122.161.179.222	554 5.5.1 Error: no valid recipients
190.15.181.114	554 5.5.1 Error: no valid recipients
211.103.220.195	UNKNOW
89.235.86.103	554 5.5.1 Error: no valid recipients
170.233.134.85	554 5.5.1 Error: no valid recipients
182.70.18.248	554 5.5.1 Error: no valid recipients
223.230.89.14	554 5.5.1 Error: no valid recipients
84.76.198.173	554 5.5.1 Error: no valid recipients
174.91.117.41	554 5.5.1 Error: no valid recipients
209.119.28.98	554 5.5.1 Error: no valid recipients
103.17.88.243	554 5.5.1 Error: no valid recipients
168.253.0.5	554 5.5.1 Error: no valid recipients
147.75.124.66	554 5.5.1 Error: no valid recipients
93.36.151.74	554 5.5.1 Error: no valid recipients
95.76.0.34	554 5.5.1 Error: no valid recipients
5.224.180.143	554 5.5.1 Error: no valid recipients
190.164.166.72	554 5.5.1 Error: no valid recipients
186.155.236.50	554 5.5.1 Error: no valid recipients
119.141.24.177	UNKNOW
125.99.248.130	554 5.5.1 Error: no valid recipients
59.95.133.112	554 5.5.1 Error: no valid recipients
5.116.8.195	554 5.5.1 Error: no valid recipients
186.179.111.251	554 5.5.1 Error: no valid recipients
42.113.189.19	554 5.5.1 Error: no valid recipients
82.114.92.87	554 5.5.1 Error: no valid recipients
74.125.82.169	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <zhaopin@asdqweq.qyt.zfk.813zy.com>: Sender address rejected:
201.63.221.131	554 5.5.1 Error: no valid recipients
42.112.160.86	554 5.5.1 Error: no valid recipients
201.183.94.54	554 5.5.1 Error: no valid recipients
103.87.232.150	554 5.5.1 Error: no valid recipients
41.202.79.234	554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
144.217.211.217	535 5.7.0 Error: authentication failed: authentication failure 504 5.5.2 <WIN-G8JI2EVME2T>: Helo command rejected: need fully-qualified
113.180.27.240	504 5.5.2 <Admin-PC>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
122.166.195.95	554 5.5.1 Error: no valid recipients
211.252.220.33	554 5.5.1 Error: no valid recipients
113.160.203.84	554 5.5.1 Error: no valid recipients
27.250.18.250	554 5.5.1 Error: no valid recipients
103.47.58.150	554 5.5.1 Error: no valid recipients
190.190.130.42	554 5.5.1 Error: no valid recipients
110.172.172.98	554 5.5.1 Error: no valid recipients
94.97.86.1	554 5.5.1 Error: no valid recipients
59.91.153.2	554 5.5.1 Error: no valid recipients
123.22.140.92	554 5.5.1 Error: no valid recipients
121.235.154.113	UNKNOW
103.204.44.221	554 5.5.1 Error: no valid recipients
115.55.19.154	UNKNOW
113.189.244.22	504 5.5.2 <localhost>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
171.79.93.70	554 5.5.1 Error: no valid recipients
82.57.189.85	554 5.5.1 Error: no valid recipients
191.102.222.17	554 5.5.1 Error: no valid recipients
182.48.238.94	554 5.5.1 Error: no valid recipients
200.35.184.17	554 5.5.1 Error: no valid recipients
116.101.46.152	UNKNOW
159.161.18.95	554 5.5.1 Error: no valid recipients
41.226.97.93	554 5.5.1 Error: no valid recipients
91.93.73.227	554 5.5.1 Error: no valid recipients
173.172.155.107	554 5.5.1 Error: no valid recipients
