119.146.85.158	450 4.1.8 <yhj@email.pot.huadepc.com.cn>: Sender address rejected: Domain 554 5.5.1 Error: no valid recipients
144.217.211.219	535 5.7.0 Error: authentication failed: authentication failure 504 5.5.2 <WIN-3GQ450BLRCE>: Helo command rejected: need fully-qualified
61.189.63.122	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
122.225.201.235	UNKNOW
222.128.0.64	554 5.5.1 Error: no valid recipients
121.32.57.226	UNKNOW
58.100.3.6	UNKNOW
58.100.0.219	UNKNOW
144.217.211.219	535 5.7.0 Error: authentication failed: authentication failure 504 5.5.2 <WIN-3GQ450BLRCE>: Helo command rejected: need fully-qualified
209.85.220.178	554 5.5.1 Error: no valid recipients
98.138.112.38	UNKNOW
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
220.181.19.144	554 5.5.1 Error: no valid recipients
118.190.43.86	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
125.94.196.197	UNKNOW
98.136.216.26	UNKNOW
106.14.56.54	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
116.236.180.116	UNKNOW
188.125.69.79	UNKNOW
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
98.136.217.203	UNKNOW
209.85.220.169	554 5.5.1 Error: no valid recipients
114.229.172.82	450 4.1.8 <yw@jbwwpxe.net>: Sender address rejected: Domain not found
209.85.220.182	554 5.5.1 Error: no valid recipients
14.146.39.168	UNKNOW
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
188.125.69.79	UNKNOW
101.67.137.80	450 4.1.8 <lngke@yfpipaliswop.com>: Sender address rejected: Domain not
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
58.100.0.93	UNKNOW
112.74.23.62	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
106.6.103.93	UNKNOW
63.250.193.253	UNKNOW
115.55.17.93	UNKNOW
103.242.175.63	UNKNOW
98.136.217.202	UNKNOW
27.20.60.48	UNKNOW
209.85.220.175	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
123.57.4.139	554 5.5.1 Error: no valid recipients
98.138.112.38	UNKNOW
144.217.211.219	535 5.7.0 Error: authentication failed: authentication failure 504 5.5.2 <WIN-3GQ450BLRCE>: Helo command rejected: need fully-qualified
115.55.16.24	UNKNOW
66.196.118.35	UNKNOW
119.10.71.140	UNKNOW
98.138.112.33	UNKNOW
58.100.3.25	450 4.1.8 <gm@allcargoglogal.com>: Sender address rejected: Domain not
101.67.137.80	450 4.1.8 <rnmf@xyzoullq.com>: Sender address rejected: Domain not found
112.83.82.241	450 4.1.8 <ljx@nefxwtw.org>: Sender address rejected: Domain not found
