152.171.225.76	554 5.5.1 Error: no valid recipients
61.189.63.122	554 5.5.1 Error: no valid recipients
27.153.4.37	UNKNOW
113.68.109.244	450 4.1.8 <dlt@ffqyoss.net>: Sender address rejected: Domain not found
221.203.23.107	UNKNOW
209.85.223.176	554 5.5.1 Error: no valid recipients
209.85.161.182	554 5.5.1 Error: no valid recipients
120.27.33.164	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
221.238.140.4	UNKNOW
115.29.149.42	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
113.68.109.244	450 4.1.8 <ttjvsmd@dyjgqr.com>: Sender address rejected: Domain not found
36.111.131.97	UNKNOW
209.85.220.176	554 5.5.1 Error: no valid recipients
14.186.45.140	554 5.5.1 Error: no valid recipients
209.85.220.179	554 5.5.1 Error: no valid recipients
113.68.109.244	450 4.1.8 <cranol@ughnb.net>: Sender address rejected: Domain not found
113.68.109.244	450 4.1.8 <wp@pejjigzap.com>: Sender address rejected: Domain not found
221.194.108.203	UNKNOW
113.68.109.244	450 4.1.8 <uzufrx@nocgf.org>: Sender address rejected: Domain not found
139.196.18.102	UNKNOW
61.189.63.122	554 5.5.1 Error: no valid recipients
220.181.19.144	554 5.5.1 Error: no valid recipients
209.85.161.181	554 5.5.1 Error: no valid recipients
200.41.87.215	554 5.5.1 Error: no valid recipients
209.85.161.177	554 5.5.1 Error: no valid recipients
220.191.226.11	UNKNOW
221.195.40.89	UNKNOW
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
209.85.161.178	554 5.5.1 Error: no valid recipients
209.85.161.175	554 5.5.1 Error: no valid recipients
113.68.109.244	450 4.1.8 <mcce@fookeriul.org>: Sender address rejected: Domain not found
221.203.23.107	UNKNOW
221.203.23.107	UNKNOW
154.121.251.39	504 5.5.2 <MNZJDVMZR>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
123.59.105.66	UNKNOW
209.85.220.181	554 5.5.1 Error: no valid recipients
209.85.220.176	554 5.5.1 Error: no valid recipients
209.85.220.181	554 5.5.1 Error: no valid recipients
86.162.97.30	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
111.47.70.5	UNKNOW
61.152.122.118	UNKNOW
121.42.58.178	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
209.85.223.171	554 5.5.1 Error: no valid recipients
220.191.226.11	UNKNOW
209.85.220.180	554 5.5.1 Error: no valid recipients
209.85.223.173	554 5.5.1 Error: no valid recipients
47.89.52.60	504 5.5.2 <iZ62afr8u42Z>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
209.85.220.182	554 5.5.1 Error: no valid recipients
209.85.223.170	554 5.5.1 Error: no valid recipients
209.85.220.181	554 5.5.1 Error: no valid recipients
202.109.166.216	450 4.1.8 <bCisXYOh@liqukof.com>: Sender address rejected: Domain not
209.85.220.181	554 5.5.1 Error: no valid recipients
113.68.109.244	450 4.1.8 <yvle@rj.net>: Sender address rejected: Domain not found
209.85.214.52	554 5.5.1 Error: no valid recipients
209.85.223.171	554 5.5.1 Error: no valid recipients
27.153.4.37	UNKNOW
116.62.37.248	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
209.85.214.41	554 5.5.1 Error: no valid recipients
112.83.73.131	450 4.1.8 <ajg@cdozqbru.net>: Sender address rejected: Domain not found
221.233.198.145	UNKNOW
59.42.93.181	450 4.1.8 <wTUcuzCY@lkxwryuc.com>: Sender address rejected: Domain not
121.42.56.22	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
221.238.140.4	UNKNOW
121.42.39.134	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
200.41.87.215	554 5.5.1 Error: no valid recipients
123.57.83.224	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
113.68.109.244	450 4.1.8 <tsvbmfyes@vhxohm.net>: Sender address rejected: Domain not
221.14.123.244	UNKNOW
209.85.161.172	554 5.5.1 Error: no valid recipients
123.59.105.66	UNKNOW
209.85.223.173	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
221.203.23.107	UNKNOW
114.112.48.231	450 4.1.8 <shouhou@wqt.piopcpp.com.cn>: Sender address rejected: Domain 554 5.5.1 Error: no valid recipients
59.55.17.34	UNKNOW
116.111.218.120	504 5.5.2 <116.111.218.120>: Helo command rejected: need fully-qualified
1.85.42.195	554 5.5.1 Error: no valid recipients
209.85.161.182	554 5.5.1 Error: no valid recipients
120.77.10.51	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
221.238.140.4	UNKNOW
59.55.17.34	UNKNOW
112.83.103.190	UNKNOW
84.229.49.148	554 5.5.1 Error: no valid recipients
14.220.235.113	UNKNOW
209.85.220.182	554 5.5.1 Error: no valid recipients
209.85.223.175	554 5.5.1 Error: no valid recipients
112.83.76.97	UNKNOW
209.85.223.179	554 5.5.1 Error: no valid recipients
60.10.56.168	UNKNOW
113.87.45.145	UNKNOW
209.85.220.178	554 5.5.1 Error: no valid recipients
209.85.161.180	554 5.5.1 Error: no valid recipients
45.242.64.101	504 5.5.2 <YIMGGUFK>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
209.85.223.178	554 5.5.1 Error: no valid recipients
209.85.220.171	554 5.5.1 Error: no valid recipients
209.85.223.179	554 5.5.1 Error: no valid recipients
209.85.214.52	554 5.5.1 Error: no valid recipients
221.203.23.107	UNKNOW
209.85.220.174	554 5.5.1 Error: no valid recipients
221.195.40.89	UNKNOW
95.171.42.233	554 5.5.1 Error: no valid recipients
123.56.106.48	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
115.29.150.116	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
221.226.107.214	UNKNOW
209.85.220.176	554 5.5.1 Error: no valid recipients
209.85.214.53	554 5.5.1 Error: no valid recipients
113.68.109.244	450 4.1.8 <tpd@duspzwmrs.org>: Sender address rejected: Domain not found
221.203.23.107	UNKNOW
113.68.109.244	450 4.1.8 <syctbq@uuvo.org>: Sender address rejected: Domain not found
59.55.17.34	UNKNOW
209.85.223.182	554 5.5.1 Error: no valid recipients
121.42.39.134	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
58.62.200.2	UNKNOW
209.85.161.172	554 5.5.1 Error: no valid recipients
123.59.105.66	UNKNOW
114.215.100.249	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
202.109.166.216	450 4.1.8 <GHWPvFcw@swnzqd.com>: Sender address rejected: Domain not
209.85.214.52	554 5.5.1 Error: no valid recipients
209.85.223.179	554 5.5.1 Error: no valid recipients
218.94.117.253	UNKNOW
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
209.85.220.182	554 5.5.1 Error: no valid recipients
168.0.43.220	554 5.5.1 Error: no valid recipients
209.85.220.169	554 5.5.1 Error: no valid recipients
209.85.220.177	554 5.5.1 Error: no valid recipients
209.85.220.175	554 5.5.1 Error: no valid recipients
59.37.23.184	450 4.1.8 <info@x7oo.com>: Sender address rejected: Domain not found
209.85.214.42	554 5.5.1 Error: no valid recipients
209.85.220.169	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
218.19.39.145	UNKNOW
209.85.220.181	554 5.5.1 Error: no valid recipients
112.83.78.248	UNKNOW
121.162.194.136	504 5.5.2 <121.162.194.136>: Helo command rejected: need fully-qualified
209.85.161.180	554 5.5.1 Error: no valid recipients
209.85.223.182	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
209.85.214.45	554 5.5.1 Error: no valid recipients
209.85.223.174	554 5.5.1 Error: no valid recipients
123.57.21.19	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
120.76.54.12	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
185.21.64.1	554 5.5.1 Error: no valid recipients
116.18.39.82	450 4.1.8 <pjycqxok@zsshuguang.com>: Sender address rejected: Domain not
113.68.109.244	450 4.1.8 <al@uwxxpx.net>: Sender address rejected: Domain not found
209.85.220.169	554 5.5.1 Error: no valid recipients
221.233.198.145	UNKNOW
61.145.214.186	450 4.1.8 <info@928u.com>: Sender address rejected: Domain not found
209.85.223.172	554 5.5.1 Error: no valid recipients
209.85.161.170	554 5.5.1 Error: no valid recipients
95.165.236.130	UNKNOW
14.220.235.113	UNKNOW
59.42.93.181	450 4.1.8 <kyRXIFGn@gqctn.com>: Sender address rejected: Domain not found
113.68.109.244	450 4.1.8 <lfzashven@vkoaul.org>: Sender address rejected: Domain not
200.41.87.215	554 5.5.1 Error: no valid recipients
123.59.105.66	UNKNOW
121.254.168.210	502 5.5.2 Error: command not recognized
123.59.105.66	UNKNOW
221.238.140.4	UNKNOW
209.85.161.171	554 5.5.1 Error: no valid recipients
