1.162.170.183	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
119.251.72.230	450 4.1.8 <yhakzfb@uoubflkvv.net>: Sender address rejected: Domain not
209.85.218.42	554 5.5.1 Error: no valid recipients
111.73.157.225	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
209.85.218.51	554 5.5.1 Error: no valid recipients
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
111.251.93.205	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
58.23.53.98	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
202.105.182.154	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
112.83.76.222	450 4.1.8 <tyu@ebytbkgd.org>: Sender address rejected: Domain not found
42.112.17.158	UNKNOW
115.28.172.124	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
183.11.114.75	UNKNOW
122.190.107.95	450 4.1.8 <lrvojmdda@ijaks.net>: Sender address rejected: Domain not
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients
119.251.72.230	UNKNOW
122.191.125.143	450 4.1.8 <pxja@tokhay.com>: Sender address rejected: Domain not found
112.83.100.99	421 4.4.2 joris.com.cn Error: timeout exceeded
111.73.157.225	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
218.19.38.47	450 4.1.8 <iRHBOYwY@xtbxgkze.com>: Sender address rejected: Domain not
121.42.48.129	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
209.85.218.44	554 5.5.1 Error: no valid recipients
114.55.237.44	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
116.62.49.124	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
114.229.175.210	421 4.4.2 joris.com.cn Error: timeout exceeded
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
192.168.0.142	451 4.3.0 Error: queue file write error
202.109.166.220	450 4.1.8 <vbr@ictj.com>: Sender address rejected: Domain not found
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
123.57.208.58	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
111.251.99.229	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
27.20.36.59	450 4.1.8 <wuzanlo@hxdq.org>: Sender address rejected: Domain not found
221.238.140.4	UNKNOW
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
121.42.46.27	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
116.62.38.210	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
27.20.6.99	UNKNOW
209.85.218.53	554 5.5.1 Error: no valid recipients
27.20.199.23	UNKNOW
209.85.218.43	554 5.5.1 Error: no valid recipients
115.29.149.42	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
120.77.12.179	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
62.210.188.153	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
183.61.185.105	554 5.5.1 Error: no valid recipients
114.55.52.8	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
27.20.7.29	UNKNOW
114.112.48.231	554 5.5.1 Error: no valid recipients
109.66.151.182	UNKNOW
121.42.39.134	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
209.85.215.47	554 5.5.1 Error: no valid recipients
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
119.251.72.230	450 4.1.8 <kzzohl@yxmpyhim.com>: Sender address rejected: Domain not
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
111.251.103.95	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
202.104.116.179	UNKNOW
117.90.27.84	UNKNOW
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
122.192.99.123	UNKNOW
115.28.88.146	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
200.41.87.215	554 5.5.1 Error: no valid recipients
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
218.19.38.47	UNKNOW
116.207.10.137	450 4.1.8 <ktqgctdq@moyro.net>: Sender address rejected: Domain not found
111.251.101.198	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
125.92.250.146	554 5.5.1 Error: no valid recipients
209.85.218.42	554 5.5.1 Error: no valid recipients
115.29.150.116	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
209.85.218.49	554 5.5.1 Error: no valid recipients
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
113.78.253.65	450 4.1.8 <rnoqh@nbzox.com>: Sender address rejected: Domain not found
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
200.41.87.215	554 5.5.1 Error: no valid recipients
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
221.238.140.4	UNKNOW
121.35.23.193	UNKNOW
120.33.60.58	UNKNOW
111.73.157.227	450 4.1.8 <ysbpdfb@lotmq.com>: Sender address rejected: Domain not found
221.195.40.89	UNKNOW
221.238.140.4	UNKNOW
114.255.159.82	554 5.5.1 Error: no valid recipients
118.186.64.250	554 5.5.1 Error: no valid recipients
