14.220.235.113	UNKNOW
110.251.225.91	450 4.1.8 <zjxyn@uqqptqx.com>: Sender address rejected: Domain not found
209.85.214.44	554 5.5.1 Error: no valid recipients
121.42.58.79	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
221.195.40.89	UNKNOW
125.82.240.180	UNKNOW
218.57.22.38	UNKNOW
45.247.212.125	504 5.5.2 <OWXXJRE>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
202.104.116.179	UNKNOW
31.42.28.3	554 5.5.1 Error: no valid recipients
120.76.213.150	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
209.85.220.182	554 5.5.1 Error: no valid recipients
209.85.214.54	554 5.5.1 Error: no valid recipients
125.94.198.26	450 4.1.8 <dMjkSkPr@obannio.com>: Sender address rejected: Domain not
66.49.192.115	554 5.5.1 Error: no valid recipients
209.85.223.173	554 5.5.1 Error: no valid recipients
209.85.216.193	554 5.5.1 Error: no valid recipients
120.27.205.204	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
209.85.220.176	554 5.5.1 Error: no valid recipients
209.85.214.41	554 5.5.1 Error: no valid recipients
209.85.216.194	554 5.5.1 Error: no valid recipients
61.164.112.6	504 5.5.2 <zs-info>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
209.85.216.195	554 5.5.1 Error: no valid recipients
94.186.192.137	UNKNOW
112.83.76.97	450 4.1.8 <umuydqjq@fqkze.org>: Sender address rejected: Domain not found
209.85.216.172	554 5.5.1 Error: no valid recipients
118.112.188.137	554 5.5.1 Error: no valid recipients
218.57.22.38	UNKNOW
209.85.223.169	554 5.5.1 Error: no valid recipients
209.85.216.176	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
209.85.220.172	554 5.5.1 Error: no valid recipients
115.29.150.194	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
121.42.39.86	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
116.62.39.2	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
202.104.116.179	UNKNOW
209.85.223.172	554 5.5.1 Error: no valid recipients
96.47.31.97	UNKNOW
209.85.216.170	554 5.5.1 Error: no valid recipients
202.97.177.49	UNKNOW
209.85.214.41	554 5.5.1 Error: no valid recipients
209.85.216.181	554 5.5.1 Error: no valid recipients
209.85.214.47	554 5.5.1 Error: no valid recipients
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
58.62.200.2	UNKNOW
202.97.177.49	UNKNOW
209.85.223.171	554 5.5.1 Error: no valid recipients
221.226.107.214	UNKNOW
115.29.150.17	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
110.251.225.91	450 4.1.8 <ahzlmg@gvtnrv.org>: Sender address rejected: Domain not found
209.85.223.178	554 5.5.1 Error: no valid recipients
209.85.216.193	554 5.5.1 Error: no valid recipients
116.62.38.227	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
14.146.38.137	450 4.1.8 <vDUAdySz@xxszudy.com>: Sender address rejected: Domain not
209.85.214.43	554 5.5.1 Error: no valid recipients
95.165.236.130	UNKNOW
209.85.214.41	554 5.5.1 Error: no valid recipients
209.85.220.179	554 5.5.1 Error: no valid recipients
209.85.220.177	554 5.5.1 Error: no valid recipients
14.146.38.137	450 4.1.8 <kDJsQKyq@rwuhztt.com>: Sender address rejected: Domain not
209.85.216.177	554 5.5.1 Error: no valid recipients
209.85.220.173	554 5.5.1 Error: no valid recipients
61.164.103.52	UNKNOW
209.85.216.173	554 5.5.1 Error: no valid recipients
209.85.214.41	554 5.5.1 Error: no valid recipients
212.23.85.59	554 5.5.1 Error: no valid recipients
180.123.156.37	450 4.1.8 <mowvtmo@sichzguqbeo.com.jp>: Sender address rejected: Domain
209.85.220.178	554 5.5.1 Error: no valid recipients
112.83.78.248	450 4.1.8 <yibdbpo@bdjo.net>: Sender address rejected: Domain not found
209.85.216.193	554 5.5.1 Error: no valid recipients
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
114.112.48.231	554 5.5.1 Error: no valid recipients
200.41.87.215	554 5.5.1 Error: no valid recipients
112.83.103.190	UNKNOW
125.92.250.146	554 5.5.1 Error: no valid recipients
209.85.216.193	554 5.5.1 Error: no valid recipients
209.85.216.174	554 5.5.1 Error: no valid recipients
209.85.220.174	554 5.5.1 Error: no valid recipients
209.85.223.174	554 5.5.1 Error: no valid recipients
31.42.28.3	554 5.5.1 Error: no valid recipients
209.85.220.177	554 5.5.1 Error: no valid recipients
209.85.214.53	554 5.5.1 Error: no valid recipients
202.104.116.179	UNKNOW
27.153.13.90	UNKNOW
209.85.220.180	554 5.5.1 Error: no valid recipients
118.186.64.250	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
209.85.216.193	554 5.5.1 Error: no valid recipients
182.92.198.11	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
14.146.38.137	450 4.1.8 <qnoVotvS@ferqls.com>: Sender address rejected: Domain not
36.111.131.97	UNKNOW
221.226.107.214	UNKNOW
209.85.214.53	554 5.5.1 Error: no valid recipients
218.19.37.103	450 4.1.8 <lvBCRkqA@txnriulyw.com>: Sender address rejected: Domain not
209.85.220.170	554 5.5.1 Error: no valid recipients
209.85.220.181	554 5.5.1 Error: no valid recipients
209.85.223.178	554 5.5.1 Error: no valid recipients
209.85.216.195	554 5.5.1 Error: no valid recipients
125.94.198.211	450 4.1.8 <xdNkfSlJ@xpcbonij.com>: Sender address rejected: Domain not
200.41.87.215	554 5.5.1 Error: no valid recipients
125.94.198.211	450 4.1.8 <ODUTdsSz@xxssud.com>: Sender address rejected: Domain not
209.85.220.195	554 5.5.1 Error: no valid recipients
221.226.107.214	UNKNOW
123.57.208.58	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
115.28.242.23	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
202.104.116.179	UNKNOW
209.85.214.44	554 5.5.1 Error: no valid recipients
209.85.214.51	554 5.5.1 Error: no valid recipients
209.85.220.176	554 5.5.1 Error: no valid recipients
209.85.220.193	554 5.5.1 Error: no valid recipients
209.85.220.196	554 5.5.1 Error: no valid recipients
