94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
197.243.60.225	554 5.5.1 Error: no valid recipients
201.20.106.69	554 5.5.1 Error: no valid recipients
200.87.97.53	554 5.5.1 Error: no valid recipients
115.72.22.90	450 4.1.8 <Martin5772@adsl.viettel.vn>: Sender address rejected: Domain 554 5.5.1 Error: no valid recipients
116.6.14.19	450 4.1.8 <update@postmaster.com>: Sender address rejected: Domain not
151.235.127.113	554 5.5.1 Error: no valid recipients
113.164.94.10	554 5.5.1 Error: no valid recipients
218.59.237.196	UNKNOW
123.19.89.246	450 4.1.8 <Webster00867@shift-happens.co.nz>: Sender address rejected: 554 5.5.1 Error: no valid recipients
113.166.130.210	504 5.5.2 <localhost>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
221.203.23.107	450 4.1.8 <gaoyang@pot.haihuiautomation.com>: Sender address rejected:
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
49.231.166.226	504 5.5.2 <control>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
112.83.100.51	450 4.1.8 <nxutgksw@xcudep.com>: Sender address rejected: Domain not
178.135.88.153	554 5.5.1 Error: no valid recipients
139.194.1.106	554 5.5.1 Error: no valid recipients
177.37.242.51	554 5.5.1 Error: no valid recipients
115.98.249.96	504 5.5.2 <USER-PC>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
202.179.4.122	554 5.5.1 Error: no valid recipients
103.242.219.120	554 5.5.1 Error: no valid recipients
103.9.124.211	554 5.5.1 Error: no valid recipients
80.150.76.163	554 5.5.1 Error: no valid recipients
1.52.120.243	554 5.5.1 Error: no valid recipients
190.3.225.192	554 5.5.1 Error: no valid recipients
190.128.227.46	554 5.5.1 Error: no valid recipients
39.50.197.4	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
120.31.129.136	UNKNOW
14.170.154.254	554 5.5.1 Error: no valid recipients
84.235.48.113	554 5.5.1 Error: no valid recipients
178.75.241.253	554 5.5.1 Error: no valid recipients
95.85.174.146	504 5.5.2 <x-192516e69b514>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
190.237.183.24	554 5.5.1 Error: no valid recipients
190.133.244.105	554 5.5.1 Error: no valid recipients
78.97.47.9	554 5.5.1 Error: no valid recipients
113.186.126.13	504 5.5.2 <KeoDang>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
203.81.71.42	554 5.5.1 Error: no valid recipients
117.203.47.229	554 5.5.1 Error: no valid recipients
93.65.190.131	554 5.5.1 Error: no valid recipients
111.94.4.181	554 5.5.1 Error: no valid recipients
103.84.255.30	554 5.5.1 Error: no valid recipients
113.23.31.113	554 5.5.1 Error: no valid recipients
49.213.35.104	554 5.5.1 Error: no valid recipients
186.133.8.27	554 5.5.1 Error: no valid recipients
79.8.74.216	554 5.5.1 Error: no valid recipients
122.163.239.185	554 5.5.1 Error: no valid recipients
179.241.201.147	554 5.5.1 Error: no valid recipients
201.59.214.62	554 5.5.1 Error: no valid recipients
117.1.104.199	504 5.5.2 <TnMinh-PC>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
103.255.5.117	554 5.5.1 Error: no valid recipients
74.125.82.182	554 5.5.1 Error: no valid recipients
202.164.153.140	504 5.5.2 <DELL>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
74.125.82.196	554 5.5.1 Error: no valid recipients
45.117.1.41	504 5.5.2 <WORKGROUP>: Helo command rejected: need fully-qualified 554 5.5.1 Error: no valid recipients
85.120.220.142	554 5.5.1 Error: no valid recipients
122.167.79.51	554 5.5.1 Error: no valid recipients
47.53.163.131	554 5.5.1 Error: no valid recipients
89.35.169.223	554 5.5.1 Error: no valid recipients
222.252.174.157	554 5.5.1 Error: no valid recipients
185.141.213.128	554 5.5.1 Error: no valid recipients
151.72.79.160	554 5.5.1 Error: no valid recipients
187.78.158.127	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
103.200.37.74	554 5.5.1 Error: no valid recipients
209.85.218.45	554 5.5.1 Error: no valid recipients
218.59.237.196	UNKNOW
95.61.229.169	554 5.5.1 Error: no valid recipients
201.236.80.126	554 5.5.1 Error: no valid recipients
14.183.35.246	554 5.5.1 Error: no valid recipients
117.201.182.115	554 5.5.1 Error: no valid recipients
103.6.90.226	554 5.5.1 Error: no valid recipients
14.186.203.192	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
122.167.144.14	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
182.73.167.98	554 5.5.1 Error: no valid recipients
98.29.9.204	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
190.248.132.2	554 5.5.1 Error: no valid recipients
117.218.238.233	554 5.5.1 Error: no valid recipients
2.177.72.175	554 5.5.1 Error: no valid recipients
190.194.5.43	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
123.21.159.163	554 5.5.1 Error: no valid recipients
79.182.93.246	554 5.5.1 Error: no valid recipients
122.225.201.235	UNKNOW
200.31.166.30	554 5.5.1 Error: no valid recipients
115.160.138.110	554 5.5.1 Error: no valid recipients
220.165.247.66	UNKNOW
36.37.140.100	554 5.5.1 Error: no valid recipients
154.72.171.19	554 5.5.1 Error: no valid recipients
103.10.118.203	450 4.1.8 <Bowman07581@coachdominiqued.com>: Sender address rejected: 554 5.5.1 Error: no valid recipients
118.69.67.175	554 5.5.1 Error: no valid recipients
182.23.52.195	554 5.5.1 Error: no valid recipients
14.173.58.50	554 5.5.1 Error: no valid recipients
182.34.59.189	UNKNOW
113.161.78.178	554 5.5.1 Error: no valid recipients
189.211.108.230	554 5.5.1 Error: no valid recipients
113.161.220.41	554 5.5.1 Error: no valid recipients
41.254.0.213	554 5.5.1 Error: no valid recipients
84.129.237.98	554 5.5.1 Error: no valid recipients
95.63.155.221	554 5.5.1 Error: no valid recipients
122.225.201.235	UNKNOW
221.203.23.107	450 4.1.8 <gaoyang@pot.haihuiautomation.com>: Sender address rejected:
14.191.87.222	554 5.5.1 Error: no valid recipients
182.48.95.118	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
121.197.2.33	UNKNOW
138.36.78.31	554 5.5.1 Error: no valid recipients
182.181.167.117	554 5.5.1 Error: no valid recipients
14.183.185.42	554 5.5.1 Error: no valid recipients
187.163.60.17	554 5.5.1 Error: no valid recipients
190.153.33.217	554 5.5.1 Error: no valid recipients
221.195.40.89	UNKNOW
203.160.175.218	554 5.5.1 Error: no valid recipients
41.86.17.226	554 5.5.1 Error: no valid recipients
119.46.21.242	554 5.5.1 Error: no valid recipients
43.240.80.34	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
123.24.4.14	554 5.5.1 Error: no valid recipients
197.14.51.63	554 5.5.1 Error: no valid recipients
103.213.238.6	554 5.5.1 Error: no valid recipients
103.194.118.10	554 5.5.1 Error: no valid recipients
175.100.48.117	554 5.5.1 Error: no valid recipients
61.2.79.48	554 5.5.1 Error: no valid recipients
41.216.57.213	554 5.5.1 Error: no valid recipients
111.92.79.227	554 5.5.1 Error: no valid recipients
111.251.106.4	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
197.210.227.123	554 5.5.1 Error: no valid recipients
5.32.177.18	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
186.227.20.181	554 5.5.1 Error: no valid recipients
116.202.34.183	554 5.5.1 Error: no valid recipients
59.177.0.237	554 5.5.1 Error: no valid recipients
202.88.250.123	554 5.5.1 Error: no valid recipients
125.18.136.146	554 5.5.1 Error: no valid recipients
119.156.67.42	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
190.186.65.120	554 5.5.1 Error: no valid recipients
123.49.16.36	554 5.5.1 Error: no valid recipients
43.228.108.142	554 5.5.1 Error: no valid recipients
177.65.203.161	554 5.5.1 Error: no valid recipients
186.4.60.100	554 5.5.1 Error: no valid recipients
190.146.162.35	554 5.5.1 Error: no valid recipients
117.214.178.243	554 5.5.1 Error: no valid recipients
27.64.74.80	504 5.5.2 <user-PC>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
189.194.109.22	554 5.5.1 Error: no valid recipients
186.114.241.138	554 5.5.1 Error: no valid recipients
58.62.200.2	UNKNOW
117.202.87.34	554 5.5.1 Error: no valid recipients
201.159.43.102	554 5.5.1 Error: no valid recipients
186.136.113.169	554 5.5.1 Error: no valid recipients
117.90.206.108	450 4.1.8 <xwtvhs@pkpl.org>: Sender address rejected: Domain not found
186.57.34.244	554 5.5.1 Error: no valid recipients
111.176.72.162	UNKNOW
113.140.13.136	UNKNOW
116.6.14.19	450 4.1.8 <update@postmaster.com>: Sender address rejected: Domain not
187.167.232.82	554 5.5.1 Error: no valid recipients
112.83.100.51	450 4.1.8 <lyvav@xapgddhcm.org>: Sender address rejected: Domain not
118.190.43.40	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
93.87.67.98	554 5.5.1 Error: no valid recipients
61.160.110.92	UNKNOW
181.119.52.186	554 5.5.1 Error: no valid recipients
58.186.172.200	554 5.5.1 Error: no valid recipients
176.96.146.66	554 5.5.1 Error: no valid recipients
31.42.28.3	554 5.5.1 Error: no valid recipients
115.152.250.97	450 4.1.8 <iemll@virtek.COM>: Sender address rejected: Domain not found
27.48.83.199	504 5.5.2 <user-PC>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
185.120.39.64	554 5.5.1 Error: no valid recipients
81.248.10.191	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
103.253.47.102	554 5.5.1 Error: no valid recipients
180.124.47.213	450 4.1.8 <dmpxya@jgvs.biz>: Sender address rejected: Domain not found
1.52.43.100	554 5.5.1 Error: no valid recipients
114.69.228.178	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
112.215.65.171	554 5.5.1 Error: no valid recipients
94.48.140.62	554 5.5.1 Error: no valid recipients
190.210.53.225	554 5.5.1 Error: no valid recipients
203.55.21.26	554 5.5.1 Error: no valid recipients
116.207.9.243	UNKNOW
1.52.138.243	554 5.5.1 Error: no valid recipients
83.244.112.6	554 5.5.1 Error: no valid recipients
95.165.236.130	UNKNOW
24.232.212.66	554 5.5.1 Error: no valid recipients
182.70.225.10	554 5.5.1 Error: no valid recipients
31.166.165.134	554 5.5.1 Error: no valid recipients
170.84.227.46	554 5.5.1 Error: no valid recipients
112.83.100.51	UNKNOW
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
61.247.185.157	554 5.5.1 Error: no valid recipients
177.21.107.128	554 5.5.1 Error: no valid recipients
117.2.193.161	504 5.5.2 <Windows>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
122.165.6.6	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
45.120.162.213	554 5.5.1 Error: no valid recipients
47.53.66.167	554 5.5.1 Error: no valid recipients
119.141.25.60	450 4.1.8 <astpf@1zhd3.56568.cc>: Sender address rejected: Domain not
191.7.200.134	554 5.5.1 Error: no valid recipients
27.3.224.242	554 5.5.1 Error: no valid recipients
182.69.230.86	554 5.5.1 Error: no valid recipients
59.91.157.182	554 5.5.1 Error: no valid recipients
181.231.81.188	554 5.5.1 Error: no valid recipients
125.20.36.130	UNKNOW
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
42.113.185.95	554 5.5.1 Error: no valid recipients
43.231.22.62	554 5.5.1 Error: no valid recipients
71.233.188.8	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
187.189.65.95	554 5.5.1 Error: no valid recipients
116.6.14.19	450 4.1.8 <update@postmaster.com>: Sender address rejected: Domain not
189.10.157.70	554 5.5.1 Error: no valid recipients
177.233.153.252	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
182.185.254.130	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
122.173.147.20	554 5.5.1 Error: no valid recipients
14.139.209.19	UNKNOW
197.0.234.65	554 5.5.1 Error: no valid recipients
123.20.38.104	554 5.5.1 Error: no valid recipients
183.87.96.46	554 5.5.1 Error: no valid recipients
197.248.138.210	554 5.5.1 Error: no valid recipients
187.121.133.156	554 5.5.1 Error: no valid recipients
77.242.23.138	554 5.5.1 Error: no valid recipients
61.153.26.6	UNKNOW
186.167.250.59	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
203.167.81.218	554 5.5.1 Error: no valid recipients
117.214.71.143	554 5.5.1 Error: no valid recipients
187.211.132.156	450 4.1.8 <Steele561@dsldevice.lan>: Sender address rejected: Domain not 554 5.5.1 Error: no valid recipients
122.168.49.121	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
89.221.82.161	554 5.5.1 Error: no valid recipients
190.0.158.5	554 5.5.1 Error: no valid recipients
187.190.121.82	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
31.51.225.59	554 5.5.1 Error: no valid recipients
197.156.77.102	554 5.5.1 Error: no valid recipients
45.117.63.254	554 5.5.1 Error: no valid recipients
186.70.103.226	554 5.5.1 Error: no valid recipients
46.252.32.242	554 5.5.1 Error: no valid recipients
14.174.173.60	554 5.5.1 Error: no valid recipients
177.130.55.19	554 5.5.1 Error: no valid recipients
200.137.223.254	554 5.5.1 Error: no valid recipients
115.55.19.194	450 4.1.8 <ht@architecturalattorney.com>: Sender address rejected: Domain
111.119.212.98	554 5.5.1 Error: no valid recipients
81.93.71.190	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
117.239.254.234	UNKNOW
14.161.146.31	554 5.5.1 Error: no valid recipients
116.6.14.19	450 4.1.8 <update@postmaster.com>: Sender address rejected: Domain not
74.125.82.173	554 5.5.1 Error: no valid recipients
113.189.226.128	504 5.5.2 <PHAPCHE>: Helo command rejected: need fully-qualified hostname 554 5.5.1 Error: no valid recipients
125.62.193.253	554 5.5.1 Error: no valid recipients
117.201.62.159	554 5.5.1 Error: no valid recipients
117.248.154.219	554 5.5.1 Error: no valid recipients
94.24.255.86	450 4.1.8 <user@bbb.chenk.ru>: Sender address rejected: Domain not found
189.109.6.178	554 5.5.1 Error: no valid recipients
114.113.148.161	535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 535 5.7.0 Error: authentication failed: authentication failure 421 4.7.0 joris.com.cn Error: too many errors
116.105.179.47	554 5.5.1 Error: no valid recipients
