211.97.153.254	UNKNOW
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
111.176.69.212	UNKNOW
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
58.221.59.250	450 4.1.8 <admin@system.mail>: Sender address rejected: Domain not found
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
122.190.106.117	450 4.1.8 <qrycd@kbnndwhzu.com>: Sender address rejected: Domain not
218.57.22.38	UNKNOW
119.146.85.158	450 4.1.8 <9yhj@asdasda.huadepc.com.cn>: Sender address rejected: Domain 554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
61.154.169.247	UNKNOW
123.59.105.66	UNKNOW
115.152.250.69	450 4.1.8 <vbd@uijfc.com>: Sender address rejected: Domain not found
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
200.41.87.215	554 5.5.1 Error: no valid recipients
221.238.140.4	UNKNOW
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
202.102.249.129	554 5.5.1 Error: no valid recipients
222.140.142.202	UNKNOW
115.28.180.81	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
122.190.106.161	450 4.1.8 <vhm@mrkqjgi.net>: Sender address rejected: Domain not found
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
123.59.105.66	UNKNOW
219.238.162.133	450 4.1.8 <test2@ssiascaas.net.cn>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
123.59.105.66	UNKNOW
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
221.238.140.4	UNKNOW
60.43.156.214	450 4.1.8 <adminakky@melat.g-k1.com>: Sender address rejected: Domain not 554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
27.20.5.86	UNKNOW
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
200.41.87.215	554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
222.140.140.56	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
113.78.252.117	450 4.1.8 <inqbc@nbzox.com>: Sender address rejected: Domain not found
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients
118.144.82.165	554 5.5.1 Error: no valid recipients
114.112.48.231	450 4.1.8 <shouhou@pos.pcpp.com.cn>: Sender address rejected: Domain not 554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
111.251.97.40	504 5.5.2 <116.6.37.181>: Helo command rejected: need fully-qualified
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
183.39.247.19	450 4.1.8 <ghfdghfde@fsd.sdnt.com>: Sender address rejected: Domain not
60.43.156.214	450 4.1.8 <adminakky@melat.g-k1.com>: Sender address rejected: Domain not 554 5.5.1 Error: no valid recipients
210.21.52.36	450 4.1.8 <swrtkeran@poi.813zy.com>: Sender address rejected: Domain not
