61.189.63.122	554 5.5.1 Error: no valid recipients
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
221.195.40.89	UNKNOW
121.34.232.241	UNKNOW
220.171.97.54	504 5.5.2 <192.168.2.8>: Helo command rejected: need fully-qualified
115.28.91.84	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
116.255.223.53	UNKNOW
121.42.39.134	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
103.77.187.2	504 5.5.2 <103.77.187.2>: Helo command rejected: need fully-qualified
115.29.149.42	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
113.197.37.147	UNKNOW
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
117.169.78.6	450 4.1.8 <mobu@wdxkwws.org>: Sender address rejected: Domain not found
36.248.241.113	UNKNOW
218.57.22.38	UNKNOW
116.62.49.124	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
183.232.210.42	450 4.1.8 <mvqiatcin@owgyppxi.me>: Sender address rejected: Domain not
115.29.150.116	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
114.55.237.44	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
113.108.96.145	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
111.73.157.226	450 4.1.8 <vbr@ictj.com>: Sender address rejected: Domain not found
221.194.108.203	UNKNOW
122.191.124.20	450 4.1.8 <yvrze@tfhkesxrj.net>: Sender address rejected: Domain not
113.108.96.145	UNKNOW
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
114.112.48.231	554 5.5.1 Error: no valid recipients
122.191.124.20	450 4.1.8 <gvyhf@bedjinzu.org>: Sender address rejected: Domain not found
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
121.42.58.178	504 5.5.2 <iZbp17r0ete90sZ>: Helo command rejected: need fully-qualified
58.252.108.39	450 4.1.8 <gf@torgdatc.net>: Sender address rejected: Domain not found
113.66.198.113	450 4.1.8 <hQopEOUw@jvuiiddf.com>: Sender address rejected: Domain not
123.59.105.66	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients 421 4.4.2 joris.com.cn Error: timeout exceeded
121.35.21.46	UNKNOW
222.239.254.182	450 4.1.8 <hrdhvacuum4@poi.dhvacuum.co.kr>: Sender address rejected: 554 5.5.1 Error: no valid recipients
122.224.150.222	450 4.1.8 <adminsx_xx@waaa.top.zjcl.com.cn>: Sender address rejected: 554 5.5.1 Error: no valid recipients
182.92.98.63	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
118.178.243.8	504 5.5.2 <iZm5e3gf6h0znjZ>: Helo command rejected: need fully-qualified
